,Unnamed: 0,photo_url,link,name,central_distance,sustainability,rating,comfort_rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,start_date,end_date,map_lat,map_lng,name.1,description
276,276,https://cf.bstatic.com/xdata/images/hotel/square600/374123053.webp?k=a4ac48304ea26f451300298e46c950c548436a4942160d9bce6b4ba3ba997331&o=,https://www.booking.com/hotel/us/c14-la-lovely-private-unit.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=277&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878295401_356881367_2_0_0&highlighted_blocks=878295401_356881367_2_0_0&matching_block_id=878295401_356881367_2_0_0&sr_pri_blocks=878295401_356881367_2_0_0__107768&from=searchresults#hotelTmpl,(C14) LA Lovely Private Unit,12.9,,7.0,,3 reviews,Queen Studio,1 queen bed,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(C14) LA Lovely Private Unit,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (C14) LA Lovely Private Unit has air-conditioned accommodations and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Universal Studios Hollywood is 8.2 miles away and Getty Center is 8.3 miles from the hotel.
Hollywood Bowl is 6.5 miles from the hotel, while Natural History Museum of Los Angeles County is 7.4 miles from the property. The nearest airport is Los Angeles International Airport, 9.3 miles from (C14) LA Lovely Private Unit.
Distance in property description is calculated using © OpenStreetMap"
277,277,https://cf.bstatic.com/xdata/images/hotel/square600/374123774.webp?k=c2ee8c454741a4c7b3098e5bcaa38eca4f2d47f05710c507ea585a42195f5661&o=,https://www.booking.com/hotel/us/c20-large-amp-cozy-unit.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=278&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878296901_356881422_2_0_0&highlighted_blocks=878296901_356881422_2_0_0&matching_block_id=878296901_356881422_2_0_0&sr_pri_blocks=878296901_356881422_2_0_0__107768&from=searchresults#hotelTmpl,(C20) Large & Cozy Unit,12.9,,7.0,,3 reviews,Deluxe Queen Studio,1 queen bed,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(C20) Large & Cozy Unit,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (C20) Large & Cozy Unit has air-conditioned accommodations and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Hollywood Bowl is 6.5 miles away and Natural History Museum of Los Angeles County is 7.4 miles from the hotel.
Universal Studios Hollywood is 8.2 miles from the hotel, while Getty Center is 8.3 miles from the property. The nearest airport is Los Angeles International Airport, 9.3 miles from (C20) Large & Cozy Unit.
Distance in property description is calculated using © OpenStreetMap"
278,278,https://cf.bstatic.com/xdata/images/hotel/square600/374122489.webp?k=7370007c1f5605b7ef708c2b25dbc3b14c15bbeb905cdb32e32ccc884a02b3b5&o=,https://www.booking.com/hotel/us/c05-relaxed-unit-with-private-bath.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=279&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878294101_356881280_2_0_0&highlighted_blocks=878294101_356881280_2_0_0&matching_block_id=878294101_356881280_2_0_0&sr_pri_blocks=878294101_356881280_2_0_0__118909&from=searchresults#hotelTmpl,(C05) Relaxed Unit with Private Bath,12.9,,,,,Deluxe Queen Studio,1 queen bed,1091,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(C05) Relaxed Unit with Private Bath,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (C05) Relaxed Unit with Private Bath has air-conditioned accommodations and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Universal Studios Hollywood is 8.2 miles from the hotel and Getty Center is 8.3 miles away.
Hollywood Bowl is 6.5 miles from the hotel, while Natural History Museum of Los Angeles County is 7.4 miles from the property. The nearest airport is Los Angeles International Airport, 9.3 miles from (C05) Relaxed Unit with Private Bath.
Distance in property description is calculated using © OpenStreetMap"
279,279,https://cf.bstatic.com/xdata/images/hotel/square600/374119912.webp?k=db04ffb6bf432bccc47801785b531e0e00e88801daaa569a5d3bab76c3ec46a7&o=,https://www.booking.com/hotel/us/b08-deluxe-style-unit-los-angeles.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=280&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878290301_356880949_2_0_0&highlighted_blocks=878290301_356880949_2_0_0&matching_block_id=878290301_356880949_2_0_0&sr_pri_blocks=878290301_356880949_2_0_0__100554&from=searchresults#hotelTmpl,B11 LA Lovely Double Deluxe Unit,12.9,,3.0,,6 reviews,Deluxe Double or Twin Room,2 twin beds,922,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,B11 LA Lovely Double Deluxe Unit,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, B11 LA Lovely Double Deluxe Unit has air-conditioned accommodations and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Hollywood Bowl is 6.5 miles away and Natural History Museum of Los Angeles County is 7.4 miles from the hotel.
Universal Studios Hollywood is 8.2 miles from the hotel, while Getty Center is 8.3 miles from the property. The nearest airport is Los Angeles International Airport, 9.3 miles from B11 LA Lovely Double Deluxe Unit.
Distance in property description is calculated using © OpenStreetMap"
280,280,https://cf.bstatic.com/xdata/images/hotel/square600/374116855.webp?k=295f8504cc624c02b9f08a907e0a52e5b8d22c633b0a716336d8ba4d8feeafe9&o=,https://www.booking.com/hotel/us/a11-lovely-double-bed-unit.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=281&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878284701_366319564_2_0_0&highlighted_blocks=878284701_366319564_2_0_0&matching_block_id=878284701_366319564_2_0_0&sr_pri_blocks=878284701_366319564_2_0_0__107768&from=searchresults#hotelTmpl,(A11) Lovely Double Bed Unit,12.9,,1.0,,1 review,Deluxe Double or Twin Room,2 twin beds,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(A11) Lovely Double Bed Unit,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (A11) Lovely Double Bed Unit provides air-conditioned rooms and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Hollywood Bowl is 6.5 miles from the hotel and Natural History Museum of Los Angeles County is 7.4 miles away.
Universal Studios Hollywood is 8.2 miles from the hotel, while Getty Center is 8.3 miles away. The nearest airport is Los Angeles International Airport, 9.3 miles from (A11) Lovely Double Bed Unit.
Distance in property description is calculated using © OpenStreetMap"
281,281,https://cf.bstatic.com/xdata/images/hotel/square600/374119395.webp?k=41f622bb68fe5a04117e0aa612903bf77e7364af4c9c288d8fb0f5c6a8966171&o=,https://www.booking.com/hotel/us/b02-cozy-double-bed-suite.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=282&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878288901_366319561_2_0_0&highlighted_blocks=878288901_366319561_2_0_0&matching_block_id=878288901_366319561_2_0_0&sr_pri_blocks=878288901_366319561_2_0_0__107768&from=searchresults#hotelTmpl,(B02) Cozy Double Bed Suite,12.9,,3.0,,1 review,Deluxe Double or Twin Room,2 twin beds,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(B02) Cozy Double Bed Suite,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (B02) Cozy Double Bed Suite provides air-conditioned rooms and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Universal Studios Hollywood is 8.2 miles away and Getty Center is 8.3 miles from the hotel.
Hollywood Bowl is 6.5 miles from the hotel, while Natural History Museum of Los Angeles County is 7.4 miles away. The nearest airport is Los Angeles International Airport, 9.3 miles from (B02) Cozy Double Bed Suite.
Distance in property description is calculated using © OpenStreetMap
Show me more"
282,282,https://cf.bstatic.com/xdata/images/hotel/square600/374117616.webp?k=5470871316fce5accbe6898eb9e47df86be3b20318515fe010980caabad6b24b&o=,https://www.booking.com/hotel/us/a13-cozy-1-bedroom-studio-with-private-bath.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=283&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878285601_356880641_2_0_0&highlighted_blocks=878285601_356880641_2_0_0&matching_block_id=878285601_356880641_2_0_0&sr_pri_blocks=878285601_356880641_2_0_0__107768&from=searchresults#hotelTmpl,(A13) Cozy 1 Bedroom Studio with Private Bath,12.9,,1.0,,1 review,Deluxe Queen Studio,1 queen bed,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(A13) Cozy 1 Bedroom Studio with Private Bath,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (A13) Cozy 1 Bedroom Studio with Private Bath provides air-conditioned rooms and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Hollywood Bowl is 6.5 miles away and Natural History Museum of Los Angeles County is 7.4 miles from the hotel.
Universal Studios Hollywood is 8.2 miles from the hotel, while Getty Center is 8.3 miles away. The nearest airport is Los Angeles International Airport, 9.3 miles from (A13) Cozy 1 Bedroom Studio with Private Bath.
Distance in property description is calculated using © OpenStreetMap"
283,283,https://cf.bstatic.com/xdata/images/hotel/square600/374115907.webp?k=7840391dd9b20c317ffeeb1b4863e720d9fa36fc5c1f438b99182cec03b8e4b6&o=,https://www.booking.com/hotel/us/a09-spacious-double-bed-suite.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=284&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878283401_356880540_2_0_0&highlighted_blocks=878283401_356880540_2_0_0&matching_block_id=878283401_356880540_2_0_0&sr_pri_blocks=878283401_356880540_2_0_0__107768&from=searchresults#hotelTmpl,(A09) Spacious Double Bed Suite,12.9,,1.0,,1 review,Deluxe Double or Twin Room,2 twin beds,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(A09) Spacious Double Bed Suite,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (A09) Spacious Double Bed Suite has air-conditioned accommodations and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Hollywood Bowl is 6.5 miles from the hotel and Natural History Museum of Los Angeles County is 7.4 miles away.
Universal Studios Hollywood is 8.2 miles from the hotel, while Getty Center is 8.3 miles from the property. The nearest airport is Los Angeles International Airport, 9.3 miles from (A09) Spacious Double Bed Suite.
Distance in property description is calculated using © OpenStreetMap"
284,284,https://cf.bstatic.com/xdata/images/hotel/square600/374085737.webp?k=e245e2de04a0a126d98ae73a2f3a81ed33b2a6a1af6b16bbf3919b2c586804ba&o=,https://www.booking.com/hotel/us/a12-lovely-spacious-double-bed-studio.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=285&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878229001_356875593_2_0_0&highlighted_blocks=878229001_356875593_2_0_0&matching_block_id=878229001_356875593_2_0_0&sr_pri_blocks=878229001_356875593_2_0_0__108882&from=searchresults#hotelTmpl,(A12) Lovely Spacious Double Bed Studio,12.9,,1.0,,2 reviews,Deluxe Double or Twin Room,2 twin beds,999,1091.0,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(A12) Lovely Spacious Double Bed Studio,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (A12) Lovely Spacious Double Bed Studio provides air-conditioned rooms and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Universal Studios Hollywood is 8.2 miles from the hotel and Getty Center is 8.3 miles away.
At the hotel, every room has a balcony.
Hollywood Bowl is 6.5 miles from (A12) Lovely Spacious Double Bed Studio, while Natural History Museum of Los Angeles County is 7.4 miles away. The nearest airport is Los Angeles International Airport, 9.3 miles from the accommodation.
Distance in property description is calculated using © OpenStreetMap"
285,285,https://cf.bstatic.com/xdata/images/hotel/square600/374122706.webp?k=af95ec4f48f0a25f93aba1e9562b13103892acadd0cdb919eab6884359b135b7&o=,https://www.booking.com/hotel/us/c12-steps-away-from-beverly-hills-unit.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=286&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878294801_366319557_2_0_0&highlighted_blocks=878294801_366319557_2_0_0&matching_block_id=878294801_366319557_2_0_0&sr_pri_blocks=878294801_366319557_2_0_0__103680&from=searchresults#hotelTmpl,(C12) Steps away from Beverly Hills Unit,12.9,,2.5,,2 reviews,Deluxe Queen Studio,1 queen bed,951,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(C12) Steps away from Beverly Hills Unit,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (C12) Steps away from Beverly Hills Unit has air-conditioned accommodations and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Hollywood Bowl is 6.5 miles from the hotel and Natural History Museum of Los Angeles County is 7.4 miles away.
Universal Studios Hollywood is 8.2 miles from the hotel, while Getty Center is 8.3 miles from the property. The nearest airport is Los Angeles International Airport, 9.3 miles from (C12) Steps away from Beverly Hills Unit.
Distance in property description is calculated using © OpenStreetMap"
286,286,https://cf.bstatic.com/xdata/images/hotel/square600/374119002.webp?k=785696f7a18ffa3aae0a95022786504a6f17960400ef4b73938dd9d46c04f182&o=,https://www.booking.com/hotel/us/a17-lovely-queen-bed-style.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=287&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878288001_356880756_2_0_0&highlighted_blocks=878288001_356880756_2_0_0&matching_block_id=878288001_356880756_2_0_0&sr_pri_blocks=878288001_356880756_2_0_0__107768&from=searchresults#hotelTmpl,(A17) Lovely Queen Bed Hotel Style,12.9,,5.5,,2 reviews,Deluxe Queen Studio,1 queen bed,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(A17) Lovely Queen Bed Hotel Style,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (A17) Lovely Queen Bed Hotel Style provides air-conditioned rooms and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Hollywood Bowl is 6.5 miles from the hotel and Natural History Museum of Los Angeles County is 7.4 miles away.
Universal Studios Hollywood is 8.2 miles from the hotel, while Getty Center is 8.3 miles away. The nearest airport is Los Angeles International Airport, 9.3 miles from (A17) Lovely Queen Bed Hotel Style.
Distance in property description is calculated using © OpenStreetMap"
287,287,https://cf.bstatic.com/xdata/images/hotel/square600/374096875.webp?k=0cd9ac0f81ac3b5688b33290241930dfe9ae26747c84ed896ae2254a70014292&o=,https://www.booking.com/hotel/us/a04-simple-budget-private-studio-unit.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=288&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211527&all_sr_blocks=878249301_366319568_2_0_0&highlighted_blocks=878249301_366319568_2_0_0&matching_block_id=878249301_366319568_2_0_0&sr_pri_blocks=878249301_366319568_2_0_0__107768&from=searchresults#hotelTmpl,(A04) Simple Budget Private Studio Unit,12.9,,4.0,,3 reviews,Deluxe Double or Twin Room,2 twin beds,989,,Los Angeles,2024/04/14,2024/04/21,34.059655,-118.38269,(A04) Simple Budget Private Studio Unit,"Located in Los Angeles, 1.5 miles from Petersen Automotive Museum, (A04) Simple Budget Private Studio Unit has air-conditioned accommodations and a terrace. The property is around 1.7 miles from Los Angeles County Museum Of Art (LACMA), 5.8 miles from Dolby Theater and 6.3 miles from Capitol Records Building. Universal Studios Hollywood is 8.2 miles away and Getty Center is 8.3 miles from the hotel.
At the hotel, the rooms include a balcony.
Hollywood Bowl is 6.5 miles from (A04) Simple Budget Private Studio Unit, while Natural History Museum of Los Angeles County is 7.4 miles from the property. The nearest airport is Los Angeles International Airport, 9.3 miles from the accommodation.
Distance in property description is calculated using © OpenStreetMap"
